	lat	long	sqft_living15	sqft_lot15	bedrooms	bathrooms	sqft_living	sqft_lot	floors	waterfront	view	condition	grade	sqft_above	sqft_basement	yr_built	yr_renovated	zipcode	price	__domino_timestamp	event_id	timestamp	instance_id	log
559	3.0337	4.8595	8.0513	8.6606	9.5035	8.7646	6.8418	4.4528	6.8498	9.8804	1.6153	4.0953	1.2055	7.968	3.5768	5.0653	3.3513	4.5455	217000.0	2021-11-02T23:42:24.911318+00:00	5cea3139-178e-4de5-8daf-317ca6774e76	2021-11-02 23:42:24.911318+00:00	6169c82f761da24792b92751	
560	6.4967	8.3756	3.0411	6.4054	10.1137	3.4045	6.2706	5.9146	2.5292	10.9531	6.6964	10.9834	4.4179	8.636800000000001	6.4598	3.696	5.2808	1.2258	570000.0	2021-11-02T23:42:24.931703+00:00	700a9982-cd69-4882-8a2c-85f486739784	2021-11-02 23:42:24.931703+00:00	6169c82f761da24792b92751	
561	5.4537	2.9363	7.0859	6.4757	6.9634	2.3229	4.1886	3.4125	1.7124000000000001	9.0709	6.3759	7.7514	4.5645	1.8233000000000001	2.7752	10.8901	9.0011	8.2012	570000.0	2021-11-02T23:42:24.954452+00:00	776929be-c048-446c-b82f-5c27b0747cdf	2021-11-02 23:42:24.954452+00:00	6169c82f761da24792b92751	
562	9.4919	7.064	4.5703	7.7316	10.2869	7.537	7.511	6.7925	6.8361	7.8193	9.6898	1.2134	3.9188	2.1419	4.1212	1.2129	5.0809	9.8836	570000.0	2021-11-02T23:42:24.976843+00:00	f6f37bce-920c-4322-af48-6823e41f6d2b	2021-11-02 23:42:24.976843+00:00	6169c82f761da24792b92751	
563	5.7635000000000005	6.8035	3.5237	1.0927	6.699	3.5804	9.3097	4.0167	7.9755	9.1576	5.0787	7.1136	2.6243	2.1873	2.9461	8.8318	4.4037	7.8122	570000.0	2021-11-02T23:42:25.000411+00:00	3e189e16-22bf-45ac-9b5b-66e0222d7ba0	2021-11-02 23:42:25.000411+00:00	6169c82f761da24792b92751	
564	4.4026	1.5619	7.5906	7.7229	6.5291	7.452	5.308	9.4379	2.6886	1.9976	2.8857	9.3486	10.4821	3.6112	10.5807	5.9106000000000005	8.5108	7.6867	770000.0	2021-11-02T23:42:25.020160+00:00	3c35d4d4-0387-4850-9811-21e462d316d6	2021-11-02 23:42:25.020160+00:00	6169c82f761da24792b92751	
565	1.8262	6.3783	8.9765	4.0451	4.1938	7.688	5.1218	4.6583	8.2938	1.6519	5.4793	7.7799	5.7566	1.5571000000000002	3.4593	1.4739	2.2361	4.5032	570000.0	2021-11-02T23:42:25.040051+00:00	b5b35c9e-f0d6-46b7-8dba-496695cc3b7b	2021-11-02 23:42:25.040051+00:00	6169c82f761da24792b92751	
566	10.719899999999999	5.0694	8.8623	7.7304	5.6916	6.6876999999999995	7.5465	5.0862	7.2045	7.5702	1.0262	10.1925	5.8017	5.7809	5.3792	4.268	2.6109999999999998	5.1303	217000.0	2021-11-02T23:42:25.061455+00:00	331d1580-8c46-4785-a76b-8311e87d1180	2021-11-02 23:42:25.061455+00:00	6169c82f761da24792b92751	
567	10.3679	5.4998000000000005	3.1385	1.9404	10.449	9.4725	9.936	4.5958	1.8012000000000001	9.3707	6.6314	9.3787	8.0082	5.8374	10.111	9.6181	9.7351	7.0547	570000.0	2021-11-02T23:42:25.082438+00:00	cbd5263b-872e-4437-91d4-b2a0baf8c981	2021-11-02 23:42:25.082438+00:00	6169c82f761da24792b92751	
568	4.1968	7.2818	8.4523	9.6081	2.22	6.6246	7.5877	8.1462	8.7318	5.8587	4.2588	7.1823	9.973700000000001	10.0892	1.0492	8.1708	8.6492	10.6275	770000.0	2021-11-02T23:42:25.101769+00:00	cce9a6ff-ceb0-487c-a0ac-bc9aa6511ad6	2021-11-02 23:42:25.101769+00:00	6169c82f761da24792b92751	
569	7.8885000000000005	9.8321	6.4907	2.8177000000000003	1.0053	5.8712	6.455	1.3085	1.7690000000000001	10.7402	1.6888	5.4206	9.6284	6.831	6.3375	6.0461	10.9477	2.6531000000000002	770000.0	2021-11-02T23:42:25.123496+00:00	76915054-4ac8-4daf-99c0-6b82bdaa74e4	2021-11-02 23:42:25.123496+00:00	6169c82f761da24792b92751	
570	6.407	9.471	3.7161	1.8632	5.2835	2.7955	5.2492	7.7975	1.1359	9.9032	10.9583	1.004	4.1875	7.2213	3.2226	7.1447	10.7105	9.416	570000.0	2021-11-02T23:42:25.142781+00:00	93e916a8-bdc4-4a56-a92d-f394deb178c7	2021-11-02 23:42:25.142781+00:00	6169c82f761da24792b92751	
571	9.457	8.5768	7.3898	3.7321	6.6316	9.8551	6.5122	4.2493	7.0225	3.1112	3.6135	8.4544	2.3312	3.9008000000000003	2.1266	6.3545	1.4945	7.2774	570000.0	2021-11-02T23:42:25.162928+00:00	f7915db8-fe25-467e-8ed5-9c9ed019d339	2021-11-02 23:42:25.162928+00:00	6169c82f761da24792b92751	
572	7.1032	7.3924	3.5380000000000003	10.5326	1.7019000000000002	7.7688	7.8657	8.7224	4.8100000000000005	6.3807	8.9727	8.3395	8.5047	8.8772	2.8167	9.9146	2.6681	8.4405	770000.0	2021-11-02T23:42:25.185258+00:00	5446df9e-9598-4577-8c7d-996ae9da88a5	2021-11-02 23:42:25.185258+00:00	6169c82f761da24792b92751	
573	10.3845	4.6731	10.0446	9.8532	3.104	8.4078	8.5213	6.8621	1.968	6.3816	8.6273	4.4767	8.3366	7.9544	2.026	4.5139	1.4005	10.1512	570000.0	2021-11-02T23:42:25.205905+00:00	3e787e32-7480-4c56-af81-5f71312b2785	2021-11-02 23:42:25.205905+00:00	6169c82f761da24792b92751	
574	8.2966	3.627	8.5715	1.4924	9.6885	6.3864	10.6766	8.9878	3.0129	5.552	5.9336	10.6312	10.8597	9.68	10.2162	10.3344	9.5411	10.308	770000.0	2021-11-02T23:42:25.224825+00:00	ae001f64-3f06-42e8-bfbe-41895a4c5240	2021-11-02 23:42:25.224825+00:00	6169c82f761da24792b92751	
575	5.5222	9.7871	4.7836	10.2147	7.0242	2.4759	3.6826	3.7251000000000003	4.3434	2.1715	9.2148	5.0708	4.0351	5.3062000000000005	9.380700000000001	9.7498	5.9203	9.6766	570000.0	2021-11-02T23:42:25.246644+00:00	1f3ad171-a6e2-4fae-a6dc-c05b61e61ebf	2021-11-02 23:42:25.246644+00:00	6169c82f761da24792b92751	
576	1.1786	6.8683	1.2221	8.5531	2.222	5.2018	9.8999	7.2957	6.3894	6.4176	10.1957	5.3282	8.0406	3.821	6.9458	8.6814	5.5095	2.5775	570000.0	2021-11-02T23:42:25.266441+00:00	3c39e407-5ba5-4737-911f-1e4bb932e9f4	2021-11-02 23:42:25.266441+00:00	6169c82f761da24792b92751	
577	6.2478	5.7915	9.7525	5.1664	2.8478	1.0272000000000001	3.194	9.6237	9.0419	3.7285	1.1471	2.3495	8.5854	6.3089	5.757	1.7923	9.0806	4.3363	770000.0	2021-11-02T23:42:25.288599+00:00	4831e275-8266-4036-8cec-3d563ec0e2e3	2021-11-02 23:42:25.288599+00:00	6169c82f761da24792b92751	
578	1.1593	5.2436	2.3871	7.1767	10.2828	6.4045	8.4392	2.9391	10.4219	3.2514	7.9236	7.5247	9.4761	9.7794	10.1453	7.1232	10.4864	2.1584	770000.0	2021-11-02T23:42:25.312969+00:00	b987abf7-9670-4968-9946-d70bc20afc83	2021-11-02 23:42:25.312969+00:00	6169c82f761da24792b92751	
579	6.1444	5.0025	6.2296	3.7318	2.7353	8.9795	9.3742	5.8874	10.9567	6.2014	7.3462	3.8429	1.0165	4.5539000000000005	6.5687	9.0076	5.6428	10.3168	570000.0	2021-11-02T23:42:25.333590+00:00	1adff31c-807f-4adb-8dc4-0924359de842	2021-11-02 23:42:25.333590+00:00	6169c82f761da24792b92751	
580	6.1632	9.7492	2.3713	7.2143	10.4358	6.5825	4.8347999999999995	3.5887000000000002	4.7265	2.503	2.8848000000000003	4.8243	4.6664	5.6742	1.5613000000000001	3.5509	9.6606	5.5562000000000005	570000.0	2021-11-02T23:42:25.353246+00:00	25fa6bff-2338-4504-a001-c03ef26c18f5	2021-11-02 23:42:25.353246+00:00	6169c82f761da24792b92751	
581	8.5379	8.0702	7.9003	7.4919	10.957	3.057	8.9509	3.973	3.9467	4.5353	1.4171	4.5779	1.4554	9.234	9.7657	5.0829	2.5813	6.9933	217000.0	2021-11-02T23:42:25.372852+00:00	958d00ab-9ebe-489d-acfe-e9abe9daf6d2	2021-11-02 23:42:25.372852+00:00	6169c82f761da24792b92751	
582	3.842	7.5684000000000005	9.3759	3.29	4.3865	6.1765	5.185	1.7413	7.6712	10.3987	7.1621	7.3469	6.2045	2.9928	7.7325	9.3039	2.5189	2.2016	570000.0	2021-11-02T23:42:25.395419+00:00	3c0dcb2a-357b-4703-9964-981470d3e79c	2021-11-02 23:42:25.395419+00:00	6169c82f761da24792b92751	
583	8.7198	8.0603	5.4149	8.5508	6.4266	1.3999000000000001	3.6406	3.0354	1.3408	7.8112	7.8347999999999995	2.3933	2.8968	1.6932	4.1141	1.2883	6.1675	2.9229000000000003	570000.0	2021-11-02T23:42:25.416487+00:00	15bc35ed-a5d9-439c-8359-90281e59cb91	2021-11-02 23:42:25.416487+00:00	6169c82f761da24792b92751	
584	3.0056	9.3714	3.691	4.5423	3.9772	6.5967	1.145	7.8161000000000005	10.92	1.4832	7.6079	2.6714	2.3255	6.9222	3.4114	9.4242	9.0246	10.848	570000.0	2021-11-02T23:42:25.437142+00:00	011716fb-d9d0-4473-aa12-ac716ac2ee99	2021-11-02 23:42:25.437142+00:00	6169c82f761da24792b92751	
585	5.061	2.2643	7.1689	2.5475	8.8701	3.2794	1.2313	7.3245000000000005	5.7765	4.8038	2.1858	3.5603	6.9931	1.4266	4.9618	10.4322	3.0102	10.2077	217000.0	2021-11-02T23:42:25.456298+00:00	2ac1c712-39a7-4640-8577-76ff9b5c1bf5	2021-11-02 23:42:25.456298+00:00	6169c82f761da24792b92751	
586	1.153	1.1409	2.0967000000000002	7.8131	3.4269	10.2564	3.3512	3.9481	3.4569	8.049	8.1082	7.827	4.6392	3.2911	5.1847	6.3071	5.0991	4.7973	570000.0	2021-11-02T23:42:25.478705+00:00	b14df6dd-ded0-4f7b-b955-c4012ed4d511	2021-11-02 23:42:25.478705+00:00	6169c82f761da24792b92751	
587	1.6961	9.0117	4.3217	3.7812	7.6768	1.8653	6.324	4.9625	6.1939	1.6226	6.5622	1.4421	7.2471	1.192	5.1598	10.2137	7.7618	9.5611	570000.0	2021-11-02T23:42:25.500048+00:00	e1c394a8-e98a-4a4a-afea-bd85fdd3b114	2021-11-02 23:42:25.500048+00:00	6169c82f761da24792b92751	
588	2.5731	5.9963	9.839	1.5238	9.2779	2.3785	9.3385	3.5156	4.2104	9.9489	4.134	1.8728	8.1617	5.4294	6.6073	6.3724	3.7793	3.4959	570000.0	2021-11-02T23:42:25.521774+00:00	fca0684e-71be-43f4-badf-a51dcb742380	2021-11-02 23:42:25.521774+00:00	6169c82f761da24792b92751	
589	3.7689	1.2927	1.0616	6.5436	8.0633	8.0349	1.8165	8.2039	9.3683	2.9495	8.4936	9.0154	9.8766	6.3793	6.6437	10.0108	2.0882	3.2841	770000.0	2021-11-02T23:42:25.544382+00:00	2643d72b-33ff-47f8-99f2-a784f51b18d1	2021-11-02 23:42:25.544382+00:00	6169c82f761da24792b92751	
590	2.5028	6.8041	7.6807	1.5701	5.0206	8.9002	6.439	8.5748	1.4174	6.1135	6.805	3.0731	6.6632	5.047	5.5438	2.665	7.3142	1.8329	570000.0	2021-11-02T23:42:25.567160+00:00	8b70fc4e-fb51-44e3-817d-265639ee4bf3	2021-11-02 23:42:25.567160+00:00	6169c82f761da24792b92751	
591	9.8448	2.6793	6.3127	10.0815	9.6274	6.3849	7.0808	3.6271	10.5925	3.0765	7.8171	7.3811	8.9025	8.4889	8.4047	1.0686	7.0773	1.7665000000000002	770000.0	2021-11-02T23:42:25.588249+00:00	3cde6312-53d2-497f-a73f-a229d417f187	2021-11-02 23:42:25.588249+00:00	6169c82f761da24792b92751	
592	3.9503	10.9533	10.5626	10.8916	5.0795	8.1804	2.7948	10.7855	9.9093	7.6449	3.1264	6.2254	8.9125	5.9089	1.2513	4.5293	5.3312	6.7231000000000005	770000.0	2021-11-02T23:42:25.612868+00:00	769bb621-b29b-498d-b3d8-5e00ff17884e	2021-11-02 23:42:25.612868+00:00	6169c82f761da24792b92751	
593	1.7689	10.7732	5.4733	8.7851	9.7507	5.9684	5.2157	5.3075	7.8238	3.2132	7.8074	1.5498	8.3032	2.5888	5.1571	10.5351	7.6391	8.0524	570000.0	2021-11-02T23:42:25.634288+00:00	e5e51e4d-6879-4945-833d-3bdb2fdbecf5	2021-11-02 23:42:25.634288+00:00	6169c82f761da24792b92751	
594	9.4211	2.51	8.2935	9.7767	4.7475000000000005	7.9337	7.1205	9.7142	10.5846	8.0274	5.19	6.8389	2.0393	8.6954	3.306	8.8011	1.9221	10.4042	570000.0	2021-11-02T23:42:25.655175+00:00	28a9433d-7414-4cc5-b724-bca5c10f25fd	2021-11-02 23:42:25.655175+00:00	6169c82f761da24792b92751	
595																								"http://nucleus-frontend.domino-platform:80 ""POST /v4/modelManager/recordInvocation HTTP/1.1"" 200 4"
596	2.6484	9.1987	4.761	4.0928	8.7117	7.6684	8.0329	4.2021	3.5313	7.8883	1.9642	1.8256999999999999	7.1568	9.6437	7.2882	7.5709	7.2501	3.0127	217000.0	2021-11-02T23:42:25.676252+00:00	df415206-0453-4bcf-9184-60b1f03998c7	2021-11-02 23:42:25.676252+00:00	6169c82f761da24792b92751	
597	6.7714	5.6861	1.3682	7.9209	10.5567	6.941	7.2341	9.0677	2.93	10.5673	6.4145	7.6458	5.8545	2.8064	6.2295	10.7723	10.0257	5.2861	570000.0	2021-11-02T23:42:25.696321+00:00	f458e53c-f445-4fba-87f8-b578bf988301	2021-11-02 23:42:25.696321+00:00	6169c82f761da24792b92751	
598	3.9309000000000003	2.899	7.6017	3.3485	4.6391	8.0751	8.6066	2.8464	1.4133	3.6022	2.979	9.7695	6.2839	7.5339	5.1389	10.4215	10.8602	7.3268	570000.0	2021-11-02T23:42:25.717802+00:00	359c5588-7864-410f-af54-162d0a39112b	2021-11-02 23:42:25.717802+00:00	6169c82f761da24792b92751	
599	3.3047	8.8839	4.9663	6.2543	2.0117	7.9678	2.1565	6.7106	10.3433	4.514	7.2549	4.4475	5.3323	4.7153	7.2021	10.7383	9.834	5.3138	570000.0	2021-11-02T23:42:25.738761+00:00	501cdc05-fbb4-4f86-94d2-3f40876a6694	2021-11-02 23:42:25.738761+00:00	6169c82f761da24792b92751	
600	3.9818	4.4633	6.9605	2.8246	9.4581	9.6325	3.6832000000000003	6.2129	5.8982	10.5494	2.3145	7.7783	2.2627	3.8863000000000003	8.6454	8.607	7.1345	8.528	217000.0	2021-11-02T23:42:25.758569+00:00	f8f6bafd-0314-4a1d-9dd1-ca747d2b8532	2021-11-02 23:42:25.758569+00:00	6169c82f761da24792b92751	
601	6.7975	2.0756	3.4195	4.4891	1.7606000000000002	10.8593	5.2789	7.1691	4.0777	6.9989	1.9815	3.3618	1.4761	7.6689	2.175	6.1831	8.1298	6.8323	217000.0	2021-11-02T23:42:25.778545+00:00	f9e93c06-6fe9-4b2e-acef-9826d03e1bec	2021-11-02 23:42:25.778545+00:00	6169c82f761da24792b92751	
602	1.6692	8.4707	10.5572	9.9145	4.2226	8.0314	9.3622	4.4654	1.7328000000000001	3.1068	9.3514	9.6468	10.6234	10.7887	4.2423	2.4504	1.822	8.6605	770000.0	2021-11-02T23:42:25.798711+00:00	277fa270-3086-42ba-ba14-150306584a9a	2021-11-02 23:42:25.798711+00:00	6169c82f761da24792b92751	
603	4.8461	3.8461	7.19	1.2313	8.8126	8.7131	1.8886	9.9206	3.8024	3.5191	3.1292	3.9693	6.2965	10.3447	9.9503	7.2765	5.7134	1.807	570000.0	2021-11-02T23:42:25.819120+00:00	37547c9b-5d5b-4601-a759-19a8a25a2996	2021-11-02 23:42:25.819120+00:00	6169c82f761da24792b92751	
604	3.7316000000000003	4.792	5.6295	7.1804	3.7209	5.9026	10.5284	2.9576000000000002	9.9108	10.2483	8.8393	7.4	10.934	7.1958	3.5202	8.8654	8.4423	4.0638	770000.0	2021-11-02T23:42:25.840440+00:00	cca99cbf-4fb5-4c27-822c-8064c94e1c01	2021-11-02 23:42:25.840440+00:00	6169c82f761da24792b92751	
605	2.3901	9.7373	10.6008	2.4962	5.3628	7.7383	4.5825	4.4798	10.9362	10.3579	2.3681	1.5648	10.8197	1.581	2.5269	2.7635	4.6530000000000005	3.1946	770000.0	2021-11-02T23:42:25.859511+00:00	1f232c0d-5e10-4871-acfd-c1b31fc7dd4f	2021-11-02 23:42:25.859511+00:00	6169c82f761da24792b92751	
606	6.3363	8.0249	4.0053	2.6999	6.5587	4.4159	7.9648	2.9067	9.9104	9.0924	9.5768	6.6989	2.8378	6.1457	10.7965	6.9558	8.5744	9.5676	570000.0	2021-11-02T23:42:25.881473+00:00	e76dc79a-64bf-44fa-80bc-0739e8b3a304	2021-11-02 23:42:25.881473+00:00	6169c82f761da24792b92751	
607	7.8269	3.5733	5.1568	9.965	1.7341000000000002	6.1126	5.8591	2.1536	6.6785	1.4566	6.6348	2.0275	1.3874	9.392900000000001	5.2764	8.6108	8.9383	2.5053	570000.0	2021-11-02T23:42:25.903349+00:00	1deebadf-d44d-48df-8904-be121d45a5ae	2021-11-02 23:42:25.903349+00:00	6169c82f761da24792b92751	
608	5.1013	10.3417	7.5721	3.7564	5.2509	5.2953	4.8261	9.5644	1.7755	3.1372	9.7643	5.1303	9.8498	8.1555	1.2227999999999999	3.0009	9.4662	2.5368	770000.0	2021-11-02T23:42:25.925062+00:00	fa4d4e1c-d035-4209-bcd5-0d7bcbd84a46	2021-11-02 23:42:25.925062+00:00	6169c82f761da24792b92751	
609	9.9353	5.8627	5.0689	7.7622	2.059	2.6639	1.9802	6.3434	7.5368	9.7854	6.6763	10.7521	4.8492	3.1752	1.577	10.2479	5.4489	6.2993	570000.0	2021-11-02T23:42:25.946208+00:00	9fed54b5-4874-427a-bb03-917ce47a993c	2021-11-02 23:42:25.946208+00:00	6169c82f761da24792b92751	
610	5.8044	2.7919	9.1643	4.7249	8.1196	3.5389	3.7475	7.7684	5.065	6.6362	1.2739	2.0251	7.2893	1.4566	10.3161	9.2382	8.0142	4.1529	217000.0	2021-11-02T23:42:25.965729+00:00	977d143f-1343-4015-b173-7efa57ea3bf5	2021-11-02 23:42:25.965729+00:00	6169c82f761da24792b92751	
611	2.7	3.3419	3.9303	7.7620000000000005	4.4936	1.1992	1.5253999999999999	6.2452	1.5318	10.8503	3.433	3.3654	5.5759	9.064	7.1654	10.8958	3.4287	9.3093	570000.0	2021-11-02T23:42:25.989069+00:00	e0ceeca5-fe98-4653-a7ce-a9888331ffc5	2021-11-02 23:42:25.989069+00:00	6169c82f761da24792b92751	
612	6.346	4.5222	1.6383	5.9505	5.9878	6.1349	7.2516	5.1622	9.0317	10.9035	4.8808	5.2143	2.333	2.3337	8.1152	3.8468999999999998	1.0372	9.8246	570000.0	2021-11-02T23:42:26.010027+00:00	158f273f-8b09-4e9a-b4c6-8b0aae79280a	2021-11-02 23:42:26.010027+00:00	6169c82f761da24792b92751	
613	5.5646	10.0404	1.9649	4.1424	6.8716	4.8671	9.2028	7.6223	7.7973	6.9405	6.9143	1.7715	3.532	2.2516	10.7977	9.276	1.6541000000000001	9.9084	570000.0	2021-11-02T23:42:26.031945+00:00	689685a5-767a-4ab0-9f9c-90f5c62cd5d2	2021-11-02 23:42:26.031945+00:00	6169c82f761da24792b92751	
614	2.3862	9.2011	6.1475	7.7255	5.2282	6.8492	9.9539	3.8523	8.1277	1.083	1.0811	3.8298	10.6917	5.4596	6.7997	4.8976	6.2661	8.2443	770000.0	2021-11-02T23:42:26.051395+00:00	e2d2cbdb-979a-4eba-af8a-d82dd761c3b0	2021-11-02 23:42:26.051395+00:00	6169c82f761da24792b92751	
615																								"http://nucleus-frontend.domino-platform:80 ""POST /v4/modelManager/recordInvocation HTTP/1.1"" 200 4"
616	6.878	10.0626	4.8329	4.806	2.2381	6.9894	10.1213	9.524000000000001	6.9128	10.9873	3.4096	3.5778	3.7731	2.4202	9.5291	2.2776	1.9194	1.9347	570000.0	2021-11-02T23:42:26.071435+00:00	f916a130-ad55-4335-b68b-bfe338bdf04d	2021-11-02 23:42:26.071435+00:00	6169c82f761da24792b92751	
617	2.981	1.0843	2.9884	4.9375	9.3973	10.3894	9.7687	8.3512	8.852	1.0187	3.0006	4.0692	6.043	6.0021	6.3167	3.4651	6.8736	1.1883	570000.0	2021-11-02T23:42:26.089730+00:00	8a3d4727-f5ff-4eae-927c-df0d0cc6c403	2021-11-02 23:42:26.089730+00:00	6169c82f761da24792b92751	
618	10.1425	6.7314	3.7002	6.5077	9.5548	4.5372	6.123	2.5612	2.3607	1.3644	6.2341	5.1053	8.2552	8.3276	2.4878	8.7418	1.3219	1.3296000000000001	570000.0	2021-11-02T23:42:26.108223+00:00	2ef658f0-db45-4585-aa38-06189bf2227c	2021-11-02 23:42:26.108223+00:00	6169c82f761da24792b92751	
619	4.0737	9.7193	4.7559000000000005	10.0873	6.6825	1.6678000000000002	8.2476	2.6896	7.5352	2.758	3.4838	8.8976	10.4911	5.6833	1.1164	6.2718	8.496	1.6145	770000.0	2021-11-02T23:42:26.128881+00:00	6a9b93dc-cf82-4e52-b29b-bb2d6c48d009	2021-11-02 23:42:26.128881+00:00	6169c82f761da24792b92751	
620	3.7624	4.6297	6.3927	4.9873	8.0556	1.3346	5.8293	6.8603000000000005	7.5973	1.0968	6.6593	1.8494000000000002	10.4137	10.0346	2.8223000000000003	1.7938	6.4457	1.8309000000000002	770000.0	2021-11-02T23:42:26.150401+00:00	b9726997-28cb-4e20-acad-e5d1cc8b3bc9	2021-11-02 23:42:26.150401+00:00	6169c82f761da24792b92751	
621	4.2808	9.4437	8.6128	6.0755	4.7451	2.918	6.2956	10.6545	9.8233	3.3108	1.0622	10.3492	3.5206	6.2055	1.7601	2.9139	2.2441	10.1438	217000.0	2021-11-02T23:42:26.171503+00:00	a69a57f6-ac19-44f5-8923-46c35f30d9da	2021-11-02 23:42:26.171503+00:00	6169c82f761da24792b92751	
622	3.055	5.6262	1.3575	4.494	2.1988	3.7349	6.3014	6.876	4.2401	2.0176	7.7645	7.807	5.2451	4.2496	10.459	5.0533	5.7818000000000005	5.3822	570000.0	2021-11-02T23:42:26.191088+00:00	7a4909bd-1f48-48b1-a9b5-32fa6baf8327	2021-11-02 23:42:26.191088+00:00	6169c82f761da24792b92751	
623	9.9761	8.8869	10.109	1.8843	7.329	10.7883	9.3298	2.9038	1.4128	1.251	4.6065000000000005	10.7051	7.322	8.556000000000001	3.4507	5.2818	4.5305	1.5626	570000.0	2021-11-02T23:42:26.214029+00:00	f8ae414f-817c-4eae-98f2-74a137889bfa	2021-11-02 23:42:26.214029+00:00	6169c82f761da24792b92751	
624	1.3989	5.6523	5.6549	10.2072	6.9532	3.8005	8.7873	4.4273	8.6492	8.5647	2.6231999999999998	3.9883	6.953	8.4252	10.509	9.0065	6.9929	9.641	570000.0	2021-11-02T23:42:26.236889+00:00	8e7e959d-c305-45c7-936d-34d7a7b45a08	2021-11-02 23:42:26.236889+00:00	6169c82f761da24792b92751	
625	1.1106	6.9866	10.6343	5.7228	5.6112	7.9912	3.5886	8.9212	5.3356	3.7654	8.6776	2.2448	7.6472	9.9749	6.665	5.911	2.3595	10.7062	570000.0	2021-11-02T23:42:26.257677+00:00	29cf7ab4-8e77-4123-b080-73d70bb985c9	2021-11-02 23:42:26.257677+00:00	6169c82f761da24792b92751	
626	3.4717000000000002	3.9224	3.0785	1.7962	5.1874	3.9559	8.8951	9.1522	2.5333	2.2854	6.9237	6.1239	9.2924	2.8004	8.1833	4.4395	9.3039	1.6817000000000002	770000.0	2021-11-02T23:42:26.281167+00:00	c06fd992-9926-43d4-a0ee-6e947216b00b	2021-11-02 23:42:26.281167+00:00	6169c82f761da24792b92751	
627	6.6276	8.5587	10.2197	2.677	4.0314	10.0805	2.7411	3.0365	8.7863	8.1488	4.5415	3.1589	1.4268	7.5989	3.6189	5.4336	10.5273	5.4173	570000.0	2021-11-02T23:42:26.306602+00:00	2c640ee4-b621-4b4b-b4ae-5450dc17abad	2021-11-02 23:42:26.306602+00:00	6169c82f761da24792b92751	
628	8.979	1.126	5.1746	1.3996	2.6323	5.7635000000000005	10.9228	5.4258	10.2892	6.1373	6.0789	2.8725	7.9818	3.3015	7.0151	5.9712	8.9284	2.6178	570000.0	2021-11-02T23:42:26.326481+00:00	f8f9f5d2-cd20-4f4e-bdd2-cd783105cdf0	2021-11-02 23:42:26.326481+00:00	6169c82f761da24792b92751	
629	5.877	6.3722	2.8164	6.8588000000000005	3.5829	9.8471	3.8843	8.0944	2.5857	8.3225	5.1248	3.2444	5.0212	8.3238	4.3813	7.0727	7.7568	7.4754000000000005	570000.0	2021-11-02T23:42:26.348460+00:00	a4fbb109-719a-4575-95b9-1fe9b2d4a1e1	2021-11-02 23:42:26.348460+00:00	6169c82f761da24792b92751	
630	1.0753	7.1296	5.8911999999999995	2.395	8.0471	10.0763	2.9478	7.2403	6.6896	10.1679	4.3176	7.3855	9.309	1.662	5.754	7.1119	1.1227	9.017	770000.0	2021-11-02T23:42:26.368652+00:00	1b00c971-4329-486e-b0f6-e951044d3568	2021-11-02 23:42:26.368652+00:00	6169c82f761da24792b92751	
631	4.3812	6.8653	5.2985	4.3028	7.4638	6.1922	6.5318000000000005	1.8597000000000001	3.2466	4.1529	10.1853	7.2336	10.0691	10.4299	3.6224	7.7673	8.9878	9.9688	770000.0	2021-11-02T23:42:26.388674+00:00	5429f59d-c504-4ea3-b034-7eff6b6da78a	2021-11-02 23:42:26.388674+00:00	6169c82f761da24792b92751	
632	3.9284	4.3926	3.9213	2.6393	1.5081	8.6946	3.8381	3.4015	9.424	4.5617	7.5822	3.1615	7.1543	6.0948	9.2854	4.6978	9.6401	7.8033	570000.0	2021-11-02T23:42:26.407210+00:00	cf783c44-e4c7-463d-90f0-0a0b85c5170d	2021-11-02 23:42:26.407210+00:00	6169c82f761da24792b92751	
633																								"http://nucleus-frontend.domino-platform:80 ""POST /v4/modelManager/recordInvocation HTTP/1.1"" 200 4"
634	7.274	10.0264	10.9962	9.4441	1.8617	9.3412	10.01	5.9888	4.519	4.5189	10.0642	9.5072	5.2508	8.3161	1.9106	2.0637	2.1829	10.1128	570000.0	2021-11-02T23:42:26.428445+00:00	5841b031-071a-4c6b-a128-aa77480cc5a9	2021-11-02 23:42:26.428445+00:00	6169c82f761da24792b92751	
635	6.8729	7.4157	8.0909	5.141	9.1423	6.8766	9.2151	5.9174	10.6247	1.8295	3.0453	9.1312	2.0501	6.0025	4.2321	7.4088	3.227	2.6003	570000.0	2021-11-02T23:42:26.449143+00:00	b5ef6448-ae3f-4dac-81a2-048ad5644ad1	2021-11-02 23:42:26.449143+00:00	6169c82f761da24792b92751	
636	10.2653	4.3629999999999995	1.9104	9.0822	9.3085	5.8046	8.2171	1.5584	5.8323	7.1879	3.7106	5.247	1.4203999999999999	7.438	3.7555	10.568200000000001	2.4709	8.3576	570000.0	2021-11-02T23:42:26.468330+00:00	43e2f118-efa3-4e7d-9255-991002c4fd53	2021-11-02 23:42:26.468330+00:00	6169c82f761da24792b92751	
